Name,URI,Popularity,Genres,Followers
Kevin Gates,spotify:artist:1gPhS1zisyXr5dHTYZyiMe,69,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",6058565
Calibre 50,spotify:artist:4jogXSSvlyMkODGSZ2wc2P,72,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sierreno']",11036913
Galantis,spotify:artist:4sTQVOfp9vEMCemLw50sbu,70,"['dance pop', 'edm', 'pop', 'pop dance']",3343551
Bee Gees,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,75,"['disco', 'mellow gold', 'soft rock']",7753566
Johnny Cash,spotify:artist:6kACVPfCOnqzgfEF5ryl0x,73,"['arkansas country', 'outlaw country', 'rock']",6222463
Jess Glynne,spotify:artist:4ScCswdRlyA23odg9thgIO,71,"['dance pop', 'pop', 'uk pop']",3035021
Rex Orange County,spotify:artist:7pbDxGE6nQSZVfiFdq9lOL,71,['bedroom pop'],5976960
6LACK,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,70,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",4672621
RAF Camora,spotify:artist:0Dvx6p8JDyzeOPGmaCIH1L,71,['german hip hop'],1736693
Akon,spotify:artist:0z4gvV4rjIZ9wHck67ucSV,79,['dance pop'],4520770
Avenged Sevenfold,spotify:artist:0nmQIMXWTXfhgOBdNzhGOs,74,['alternative metal'],7225638
Wesley Safadão,spotify:artist:1AL2GKpmRrKXkYIcASuRFa,76,"['arrocha', 'forro', 'sertanejo', 'sertanejo universitario']",11862587
Thomas Rhett,spotify:artist:6x2LnllRG5uGarZMsD4iO8,70,"['contemporary country', 'country', 'country road', 'modern country rock']",4671329
Jason Aldean,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,71,"['contemporary country', 'country', 'country road', 'modern country rock']",6372012
Maiara & Maraisa,spotify:artist:59jlthNnbmim5l9tmNA7se,74,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",13325039
Prince Royce,spotify:artist:3MHaV05u0io8fQbZ2XPtlC,73,"['bachata', 'latin hip hop', 'latin pop', 'urbano latino']",7754809
NLE Choppa,spotify:artist:0ErzCpIMyLcjPiwT4elrtZ,76,"['memphis hip hop', 'rap']",8073186
Fifth Harmony,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,66,"['girl group', 'pop', 'talent show']",16085293
Calum Scott,spotify:artist:6ydoSd3N2mwgwBHtF6K7eX,73,['pop'],5579273
Bibi Blocksberg,spotify:artist:3t2iKODSDyzoDJw7AsD99u,74,"['hoerspiel', 'kindermusik']",303220
Tainy,spotify:artist:0GM7qgcRCORpGnfcN2tCiB,75,"['pop reggaeton', 'reggaeton', 'trap latino', 'urbano latino']",2104825
R3HAB,spotify:artist:6cEuCEZu7PAE9ZSzLLc2oQ,73,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']",2518795
Joan Sebastian,spotify:artist:7FsRH5bw8iWpSbMX1G7xf1,75,"['banda', 'grupera', 'musica mexicana', 'norteno', 'ranchera']",9850419
Los Ángeles Azules,spotify:artist:0ZCO8oVkMj897cKgFH7fRW,74,"['gruperas inmortales', 'musica mexicana', 'nu-cumbia', 'ranchera', 'tropical']",7286652
Dire Straits,spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T,73,"['album rock', 'classic rock', 'mellow gold', 'rock']",7465168
NATTI NATASHA,spotify:artist:1GDbiv3spRmZ1XdM1jQbT7,70,"['latin pop', 'rap latina', 'reggaeton', 'urbano latino']",9983148
Alejandro Sanz,spotify:artist:5sUrlPAHlS9NEirDB8SEbF,72,"['cantautor', 'latin arena pop', 'latin pop', 'mexican pop']",7439657
Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,74,"['latin pop', 'modern salsa', 'salsa', 'tropical']",9591273
La Arrolladora Banda El Limón De Rene Camacho,spotify:artist:5bSfBBCxY8QAk4Pifveisz,75,"['banda', 'musica mexicana', 'norteno']",6637469
James Bay,spotify:artist:4EzkuveR9pLvDVFNx6foYD,66,"['neo mellow', 'pop', 'uk pop']",3988829
Vicente Fernández,spotify:artist:4PPoI9LuYeFX8V674Z1R6l,74,"['mariachi', 'ranchera']",10302253
Alfredo Olivas,spotify:artist:5xYNmNkaWRqu3e5F4UXME8,77,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",8073149
H.E.R.,spotify:artist:3Y7RZ31TRPVadSFVy1o8os,72,"['r&b', 'rap']",7552753
Flume,spotify:artist:6nxWCVXbOlEVRexSbLsTer,68,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']",2437035
Cheat Codes,spotify:artist:7DMveApC7UnC2NPfPvlHSU,63,"['edm', 'pop', 'pop dance']",2106990
Bryan Adams,spotify:artist:3Z02hBLubJxuFJfhacLSDc,72,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",3590388
YNW Melly,spotify:artist:1cNDP5yjU5vjeR8qMf4grg,70,"['melodic rap', 'rap']",10453712
Glee Cast,spotify:artist:0SCbttzoZTnLFebDYmAWCm,66,"['glee club', 'post-teen pop']",1502063
Capital Bra,spotify:artist:4WZGDpNwrC0vNQyl9QzF7d,66,['german hip hop'],4286824
Zion & Lennox,spotify:artist:21451j1KhjAiaYKflxBjr1,73,"['reggaeton', 'urbano latino']",7554955
Alesso,spotify:artist:4AVFqumd2ogHFlRbKIjp1t,70,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",3880640
Becky Hill,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,71,"['pop dance', 'pop house', 'uk dance', 'uk pop']",795903
Fetty Wap,spotify:artist:6PXS4YHDkKvl1wkIl4V8DL,69,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",4609515
Jay Wheeler,spotify:artist:2cPqdH7XMvwaBJEVjheH8g,76,"['reggaeton', 'trap latino', 'urbano latino']",4094255
The Smiths,spotify:artist:3yY2gUcIsjMr8hjo51PoJ8,75,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",5705024
Korn,spotify:artist:3RNrq3jvMZxD9ZyoOZbQOD,73,"['alternative metal', 'funk metal', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock']",7488097
John Williams,spotify:artist:3dRfiJ2650SZu6GbydcHNb,68,"['orchestral soundtrack', 'soundtrack']",1385928
Pablo Alborán,spotify:artist:5M9Bb4adKAgrOFOhc05Y50,70,"['latin arena pop', 'latin pop', 'spanish pop']",4979019
The Cure,spotify:artist:7bu3H8JO7d0UbMoVzbo70s,72,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",5412095
Cage The Elephant,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,73,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",3702531
LANY,spotify:artist:49tQo2QULno7gxHutgccqF,71,['la pop'],5769572
Lin-Manuel Miranda,spotify:artist:4aXXDj9aZnlshx7mzj3W1N,70,"['broadway', 'show tunes']",650388
AJR,spotify:artist:6s22t5Y3prQHyaHWUN1R1C,71,['pov: indie'],3316050
El Alfa,spotify:artist:2oQX8QiMXOyuqbcZEFsZfm,76,"['dembow', 'rap dominicano', 'trap latino', 'urbano latino']",3413377
Miracle Tones,spotify:artist:4rXABp4A7KjG9elWFNAbO4,78,"['healing hz', 'meditation']",169925
Lil Pump,spotify:artist:3wyVrVrFCkukjdVIdirGVY,61,"['emo rap', 'miami hip hop', 'pop rap', 'rap', 'trap']",7654913
Swae Lee,spotify:artist:1zNqQNIdeOUZHb8zbZRFMX,78,"['melodic rap', 'rap', 'trap']",2143580
Marvin Gaye,spotify:artist:3koiLjNrgRTNbOwViDipeA,71,"['classic soul', 'motown', 'neo soul', 'northern soul', 'quiet storm', 'soul']",5302120
TOMORROW X TOGETHER,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,77,"['k-pop', 'k-pop boy group']",10006958
Lil Yachty,spotify:artist:6icQOAFXDZKsumw3YXyusw,76,"['atl hip hop', 'melodic rap', 'rap', 'trap']",9910762
Juan Gabriel,spotify:artist:2MRBDr0crHWE5JwPceFncq,72,"['cancion melodica', 'latin pop', 'mariachi', 'musica mexicana', 'ranchera']",8521253
Lil Skies,spotify:artist:7d3WFRME3vBY2cgoP38RDo,65,['melodic rap'],5012951
Ricky Martin,spotify:artist:7slfeZO9LsJbWgpkIoXBUJ,69,"['latin pop', 'mexican pop', 'puerto rican pop']",7479264
Soda Stereo,spotify:artist:7An4yvF7hDYDolN4m5zKBp,72,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'ska argentino']",8540615
Jhené Aiko,spotify:artist:5ZS223C6JyBfXasXxrRqOk,75,['r&b'],7690507
Steve Aoki,spotify:artist:77AiFEVeAVj2ORpC85QVJs,68,"['edm', 'electro house', 'pop dance']",3731051
Chance the Rapper,spotify:artist:1anyVhU62p31KFi8MEzkbf,71,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",5966620
Ana Castela,spotify:artist:2CKOmarVWvWqkNWUatHCex,80,"['agronejo', 'sertanejo', 'sertanejo pop']",5883980
Sfera Ebbasta,spotify:artist:23TFHmajVfBtlRx5MXqgoz,76,"['italian hip hop', 'italian pop', 'trap italiana', 'trap latino']",6174753
Lukas Graham,spotify:artist:25u4wHJWxCA9vO0CzxAbK7,68,"['danish pop', 'scandipop']",2185914
Bibi und Tina,spotify:artist:2x8vG4f0HYXzMEo3xNsoiI,74,"['hoerspiel', 'kindermusik', 'kleine hoerspiel']",409101
Bonez MC,spotify:artist:1aS5tqEs9ci5P9KD9tZWa6,72,"['german hip hop', 'hamburg hip hop']",2209326
Luan Santana,spotify:artist:3qvcCP2J0fWi0m0uQDUf6r,74,"['arrocha', 'sertanejo', 'sertanejo universitario']",7532284
Carlos Vives,spotify:artist:4vhNDa5ycK0ST968ek7kRr,71,"['colombian pop', 'latin pop', 'vallenato']",6034551
Plan B,spotify:artist:2jSGzJw0ebJLu7OLVSOcBP,77,"['reggaeton', 'trap latino', 'urbano latino']",4261683
Journey,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,72,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",5449158
Depeche Mode,spotify:artist:762310PdDnwsDxAQxzQkfX,71,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock', 'synthpop']",6285160
Baby Keem,spotify:artist:5SXuuuRpukkTvsLuUknva1,75,"['hip hop', 'rap']",2330945
Pentatonix,spotify:artist:26AHtbjWKiwYzsoGoUZq53,59,"['a cappella', 'viral pop']",3725413
Zac Brown Band,spotify:artist:6yJCxee7QumYr820xdIsjo,71,"['contemporary country', 'country', 'country road', 'modern country rock']",3782058
Nicki Nicole,spotify:artist:2UZIAOlrnyZmyzt1nuXr9y,77,"['argentine hip hop', 'r&b argentino', 'trap argentino', 'trap latino', 'urbano latino']",6705332
Bob Dylan,spotify:artist:74ASZWbe4lXaubB36ztrGX,69,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']",6443742
Anderson .Paak,spotify:artist:3jK9MiCrA42lLAdMGUZpwa,74,"['escape room', 'hip hop', 'indie soul', 'neo soul']",2508738
Burna Boy,spotify:artist:3wcj11K77LjEY1PkEazffa,76,"['afrobeats', 'azontobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']",8936936
Jax Jones,spotify:artist:4Q6nIcaBED8qUel8bBx6Cr,70,"['dance pop', 'edm', 'house', 'pop dance', 'uk dance', 'uk pop']",1171742
Skillet,spotify:artist:49bzE5vRBRIota4qeHtQM8,71,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']",5062362
Jesse & Joy,spotify:artist:1mX1TWKpNxDSAH16LgDfiR,72,"['latin arena pop', 'latin pop', 'mexican pop']",8672017
Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,69,"['alternative metal', 'hard rock', 'metal', 'nwobhm', 'rock']",8971920
Deftones,spotify:artist:6Ghvu1VvMGScGpOUJBAHNH,76,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",5447466
Hillsong Worship,spotify:artist:3SgHzT552wy2W8pNLaLk24,70,"['ccm', 'christian music', 'world worship', 'worship']",5704555
PNL,spotify:artist:3NH8t45zOTqzlZgBvZRjvB,69,"['french hip hop', 'pop urbaine']",8272913
Jeremy Zucker,spotify:artist:3gIRvgZssIb9aiirIg0nI3,65,"['alt z', 'electropop', 'pop']",2254819
ILLENIUM,spotify:artist:45eNHdiiabvmbp4erw26rg,68,"['edm', 'melodic dubstep', 'pop dance']",1500765
Charli XCX,spotify:artist:25uiPmTg16RbhZWAqwLBy5,74,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",3155882
Ski Mask The Slump God,spotify:artist:2rhFzFmezpnW82MNqEKVry,70,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",5779576
Julia Michaels,spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m,70,['pop'],5039590
Ludovico Einaudi,spotify:artist:2uFUBdaVGtyMqckSeCl0Qj,75,"['compositional ambient', 'neo-classical']",3417212
Sidhu Moose Wala,spotify:artist:4PULA4EFzYTrxYvOVlwpiQ,75,"['desi hip hop', 'pakistani hip hop', 'punjabi hip hop', 'punjabi pop']",31471551
KHEA,spotify:artist:4m6ubhNsdwF4psNf3R8kwR,76,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste', 'urbano latino']",5464048
Carly Rae Jepsen,spotify:artist:6sFIWsNpZYqfjUpaCgueju,69,"['canadian pop', 'dance pop', 'pop']",4867295
MARINA,spotify:artist:6CwfuxIqcltXDGjfZsMd9A,70,"['metropopolis', 'pop', 'pov: indie', 'uk alternative pop']",5425813
CNCO,spotify:artist:0eecdvMrqBftK0M1VKhaF4,64,"['boy band', 'latin pop', 'reggaeton', 'urbano latino']",9392683
C. Tangana,spotify:artist:5TYxZTjIPqKM8K8NuP9woO,70,['urbano espanol'],2712419
Bon Iver,spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,72,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock']",3574469
Imanbek,spotify:artist:5rGrDvrLOV2VV8SCFVGWlj,68,"['electro house', 'pop dance', 'slap house']",232450
The Doors,spotify:artist:22WZ7M8sxp5THdruNY3gXt,70,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",7830838
Los Tigres Del Norte,spotify:artist:3hYtANQYrE6pd2PbtEyTIy,74,"['banda', 'musica mexicana', 'norteno', 'ranchera']",5587473
The Black Keys,spotify:artist:7mnBLXK823vNxN3UWB7Gfz,71,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",3960256
Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,67,"['contemporary country', 'country', 'country pop', 'modern country rock']",2290264
Luciano,spotify:artist:3CJKkU0XuElRT1z8rEtIYg,72,"['german drill', 'german hip hop']",2189427
Noriel,spotify:artist:3RtNN1VnooWEn3KQk03DUL,74,"['reggaeton', 'trap latino', 'urbano latino']",7670009
Shania Twain,spotify:artist:5e4Dhzv426EvQe3aDb64jL,70,"['canadian country', 'canadian pop', 'contemporary country', 'country', 'country dawn']",3020050
Leon Bridges,spotify:artist:3qnGvpP8Yth1AqSBMqON5x,69,"['modern blues', 'neo soul', 'soul']",1662737
MC Ryan SP,spotify:artist:75i9GaW2MJUgt4BkdUnuUY,80,['funk paulista'],4825597
Wham!,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,65,"['new romantic', 'new wave pop', 'soft rock']",2711847
Electric Light Orchestra,spotify:artist:7jefIIksOi1EazgRTfW2Pk,69,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",4011394
Hugo & Guilherme,spotify:artist:1LIuN7ov1IBQDdLsU83ojl,75,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",1795625
ODESZA,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,66,"['chillwave', 'edm', 'indietronica']",1603731
Mon Laferte,spotify:artist:4boI7bJtmB1L3b1cuL75Zr,72,['latin alternative'],6973124
La Oreja de Van Gogh,spotify:artist:4U7lXyKdSf1JbM1aXvsodC,71,"['latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",3779631
De La Ghetto,spotify:artist:3EiLUeyEcA6fbRPSHkG5kb,75,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",7162040
Samra,spotify:artist:6h1s4i4XKIYv4ErDelLDN0,64,['german hip hop'],1291298
La Adictiva,spotify:artist:49EE6lVLgU8sp7dFgPshgM,70,"['banda', 'musica mexicana', 'norteno']",5835519
Dilsinho,spotify:artist:4NUePmzDvCYqilXBFa91Hg,71,"['pagode', 'pagode novo', 'sertanejo', 'sertanejo universitario']",4090879
The xx,spotify:artist:3iOvXCl6edW5Um0fXEBRXy,63,"['downtempo', 'dream pop', 'indietronica']",3756384
Iggy Azalea,spotify:artist:5yG7ZAZafVaAlMTeBybKAL,65,"['australian hip hop', 'dance pop', 'pop']",6513016
Seeb,spotify:artist:5iNrZmtVMtYev5M9yoWpEq,65,['pop dance'],360529
Sido,spotify:artist:4Yttlv9ndGjCDCVLqM7ACq,69,"['german hip hop', 'german pop']",2325064
Cavetown,spotify:artist:2hR4h1Cao2ueuI7Cx9c7V8,67,"['bedroom pop', 'indie pop', 'pov: indie']",4092386
Nick Jonas,spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi,61,"['dance pop', 'pop']",9864948
Jubin Nautiyal,spotify:artist:1tqysapcCh1lWEAc9dIFpa,71,"['filmi', 'hare krishna', 'modern bollywood']",17125130
Julieta Venegas,spotify:artist:2QWIScpFDNxmS6ZEMIUvgm,71,"['cantautora mexicana', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",2335377
Ms. Lauryn Hill,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,71,"['alternative r&b', 'conscious hip hop', 'hip hop', 'neo soul', 'new jersey rap', 'r&b']",2877090
Ghost,spotify:artist:1Qp56T7n950O3EGMsSl81D,70,"['hard rock', 'metal']",3100821
Dean Martin,spotify:artist:49e4v89VmlDcFCMyDv9wQ9,65,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",1671955
keshi,spotify:artist:3pc0bOVB5whxmD50W79wwO,69,['chill r&b'],3509899
Joyner Lucas,spotify:artist:6C1ohJrd5VydigQtaGy5Wa,68,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",2233245
Jon Pardi,spotify:artist:4MoAOfV4ROWofLG3a3hhBN,71,"['contemporary country', 'country', 'country road', 'modern country rock']",1978104
Bing Crosby,spotify:artist:6ZjFtWeHP9XN7FeKSUe80S,54,"['adult standards', 'easy listening', 'lounge']",515442
Kontra K,spotify:artist:4lDiJcOJ2GLCK6p9q5BgfK,68,"['german hip hop', 'german pop']",2319509
Juan Luis Guerra 4.40,spotify:artist:3nlpTZci9O5W8RsNoNH559,73,"['bachata', 'latin pop', 'tropical']",4973906
BONES,spotify:artist:5v2WhpA59TJSdPh7LCx1lN,70,"['cloud rap', 'dark trap']",1606531
Shreya Ghoshal,spotify:artist:0oOet2f43PA68X5RxKobEy,80,"['filmi', 'modern bollywood']",23740806
Ali Gatie,spotify:artist:4rTv3Ejc7hKMtmoBOK1B4T,64,['canadian hip hop'],2070115
NIKI,spotify:artist:2kxP07DLgs4xlWz8YHlvfh,72,['indonesian r&b'],3930602
Mother Mother,spotify:artist:0e86yPdC41PGRkLp2Q1Bph,69,"['canadian indie rock', 'pov: indie', 'vancouver indie']",3994063
Tulus,spotify:artist:2iDVt6mFbtbDEZG5ax0dTi,71,"['indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter']",15052524
WALK THE MOON,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,68,"['dance rock', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop rock']",2100979
Nat King Cole,spotify:artist:7v4imS0moSyGdXyLgVTIV7,65,"['adult standards', 'easy listening', 'lounge', 'soul', 'swing', 'vocal jazz']",2236561
Jon Bellion,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,62,['indie pop rap'],1409636
Brytiago,spotify:artist:00XhexlJEXQstHimpZN910,72,"['reggaeton', 'trap latino', 'urbano latino']",6748530
Sade,spotify:artist:47zz7sob9NUcODy0BTDvKx,72,"['british soul', 'sophisti-pop']",3854551
Mötley Crüe,spotify:artist:0cc6vw3VN8YlIcvr1v7tBL,68,"['album rock', 'alternative metal', 'glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']",5118355
Guilherme & Benuto,spotify:artist:6m6e7D2TnV0aYMllFFwMxu,73,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",1018411
Alice In Chains,spotify:artist:64tNsm6TnZe2zpcMVMOoHL,70,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",5038709
Lofi Fruits Music,spotify:artist:1dABGukgZ8XKKOdd2rVSHM,66,"['lo-fi cover', 'lo-fi product']",943890
Sufjan Stevens,spotify:artist:4MXUO7sVCaFgFjoTI5ox5c,67,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']",2012005
Canserbero,spotify:artist:1wGIhYkKWSq4yACtTkCkSX,72,"['boom bap espanol', 'rap conciencia', 'rap politico', 'trap latino', 'venezuelan hip hop']",10912477
Ella Henderson,spotify:artist:7nDsS0l5ZAzMedVRKPP8F1,70,"['dance pop', 'pop dance', 'talent show', 'uk pop']",1609237
Sleeping At Last,spotify:artist:0MeLMJJcouYXCymQSHPn8g,65,"['ambient worship', 'chamber pop']",1450164
Stormzy,spotify:artist:2SrSdSvpminqmStGELCSNd,68,"['grime', 'uk hip hop']",2916850
Juan Magán,spotify:artist:1ackd5XprZEkH3McKbQD51,66,"['electro latino', 'spanish pop']",1656692
Cosculluela,spotify:artist:00me4Ke1LsvMxt5kydlMyU,71,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",5991140
Chayanne,spotify:artist:1JbemQ1fPt2YmSLjAFhPBv,71,"['latin pop', 'puerto rican pop']",7859896
Queens of the Stone Age,spotify:artist:4pejUc4iciQfgdX6OKulQn,67,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",3495596
Yuridia,spotify:artist:5B8ApeENp4bE4EE3LI8jK2,72,"['latin arena pop', 'latin pop', 'mexican pop']",4390452
Ke Personajes,spotify:artist:06Q5VlSAku57lFzyME3HrM,74,['cumbia pop'],3646256
Ghostemane,spotify:artist:3uL4UpqShC4p2x1dJutoRW,67,"['cloud rap', 'dark trap', 'florida rap']",3506787
The Clash,spotify:artist:3RGLhK1IP9jnYFH4BRFJBS,68,"['alternative rock', 'permanent wave', 'punk', 'rock']",2728023
Pineapple StormTv,spotify:artist:09U6hmCerKcIJrixubiBjm,69,"['rap baiano', 'trap baiano']",9688081
Gustavo Mioto,spotify:artist:1X6ORK7IekgmyjV6IFPszP,70,"['arrocha', 'sertanejo', 'sertanejo universitario']",5771802
Jim Croce,spotify:artist:1R6Hx1tJ2VOUyodEpC12xM,67,"['classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",1413330
iann dior,spotify:artist:6ASri4ePR7RlsvIQgWPJpS,69,['melodic rap'],1839668
Ñengo Flow,spotify:artist:12vb80Km0Ew53ABfJOepVz,77,"['reggaeton', 'trap latino', 'urbano latino']",5964181
Young Dolph,spotify:artist:3HiuzBlSW7pGDXlSFMhO2g,70,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2878540
Intocable,spotify:artist:108moq3rq6bm1M4Ypz0J02,69,"['banda', 'musica mexicana', 'norteno', 'tejano']",3746323
Timmy Trumpet,spotify:artist:0CbeG1224FS58EUx4tPevZ,69,"['australian dance', 'big room', 'melbourne bounce', 'melbourne bounce international']",1133245
Alemán,spotify:artist:4QFG9KrGWEbr6hNA58CAqE,71,"['mexican hip hop', 'trap mexicano']",5327718
Darshan Raval,spotify:artist:2GoeZ0qOTt6kjsWW4eA6LS,74,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']",19399822
Ezhel,spotify:artist:6LnJKrtFnTEGdbWQ2riWCL,67,"['turkish hip hop', 'turkish trap']",6021327
John Lennon,spotify:artist:4x1nvY2FN8jxqAFA0DA02H,66,"['classic rock', 'rock']",5983690
Louis Armstrong,spotify:artist:19eLuQmk9aCobbVDHc6eek,67,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']",2888102
Natalia Lafourcade,spotify:artist:1hcdI2N1023RvSwLzTtdsp,70,"['cantautora mexicana', 'latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'veracruz indie']",4474549
Kyle Richh,spotify:artist:0hF6lbAjRsq4svrQUr5sgU,64,['new york drill'],317038
Axwell /\ Ingrosso,spotify:artist:2XnBwblw31dfGnspMIwgWz,63,"['edm', 'pop dance', 'progressive electro house']",2437450
Two Feet,spotify:artist:5sWHDYs0csV6RS48xBl0tH,67,"['indie poptimism', 'modern rock']",1984770
Yung Gravy,spotify:artist:2YOYua8FpudSEiB9s88IgQ,65,"['meme rap', 'minnesota hip hop']",1653418
IU,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,70,"['k-pop', 'pop']",8539098
David Bisbal,spotify:artist:5gOJTI4TusSENizxhcG7jB,67,"['latin arena pop', 'latin pop', 'spanish pop rock']",4515716
Louis Tomlinson,spotify:artist:57WHJIHrjOE3iAxpihhMnp,64,['pop'],7053914
Two Door Cinema Club,spotify:artist:536BYVgOnRky0xjsPT96zl,67,"['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie']",2393077
